Average_Rating,Average_Difficulty,Number_of_Ratings,Received_Pepper,Proportion_Take_Again,Online_Ratings,Male,Female,Major_Field,University,State
4.6,1.7,15.0,0,92.0,0.0,1,0,Sociology,Texas Christian University,TX
1.8,4.0,6.0,0,20.0,4.0,0,0,Humanities,Dixie State University,UT
3.6,3.4,8.0,0,67.0,0.0,1,0,Marketing,Metropolitan State University,MN
2.2,4.2,6.0,0,,0.0,1,0,Health Science,Virginia Commonwealth University,VA
4.3,3.0,12.0,1,86.0,0.0,0,0,Statistics,University of Tennessee - Knoxville,TN
4.7,2.5,8.0,1,100.0,8.0,1,0,Business,University of Hawaii West Oahu,HI
3.0,2.7,6.0,0,40.0,0.0,1,0,Communication,Estrella Mountain Community College,AZ
4.6,2.3,16.0,0,100.0,0.0,1,0,Earth Science,Texas A&M University at College Station,TX
2.6,4.4,7.0,0,,0.0,0,1,Accounting,Texas Tech University,TX
4.4,2.9,11.0,1,80.0,1.0,0,1,Business,Dutchess Community College,NY
4.3,2.4,8.0,0,,0.0,1,0,Economics,Bergen Community College,NJ
1.9,4.4,13.0,0,14.0,0.0,1,0,Psychology,University of Illinois at Chicago,IL
3.5,3.8,6.0,1,60.0,0.0,0,1,Food Science  Technology,University of California Davis,CA
3.6,3.1,9.0,0,,0.0,0,1,Sociology,Trinity University,TX
4.5,1.7,15.0,1,100.0,0.0,1,0,Social Science,University of Wisconsin - Oshkosh,WI
4.7,2.5,6.0,1,,0.0,1,0,English As A Second Language,American River College,CA
3.5,2.2,6.0,0,,1.0,0,1,Writing,University of Texas Rio Grande Valley (all campuses),TX
3.7,3.5,7.0,1,,0.0,0,0,Mechanical Engineering,Michigan Technological University,MI
4.3,1.5,9.0,0,83.0,0.0,0,1,English,University of South Carolina,SC
4.2,1.7,6.0,1,,0.0,1,0,Logistics,University of North Texas,TX
4.6,2.3,9.0,0,89.0,0.0,1,0,Communication,Chapman University,CA
4.3,2.7,8.0,0,,0.0,1,0,Biology,University of Tennessee - Knoxville,TN
2.8,3.7,6.0,0,,0.0,0,0,Chemistry,Coastline Community College - Garden Grove,CA
5.0,2.6,7.0,1,100.0,0.0,1,0,English,City College of New York,NY
3.3,3.5,6.0,0,,0.0,1,0,Political Science,American University,DC
1.1,3.2,9.0,0,,0.0,0,1,Business,University of Nevada Las Vegas,NV
4.1,4.0,7.0,1,80.0,0.0,1,0,English,El Paso Community College,TX
4.2,2.8,24.0,0,90.0,0.0,0,0,Economics,University of North Carolina at Charlotte,NC
2.5,3.2,11.0,0,30.0,4.0,0,1,Mathematics,Truman State University,MO
2.8,3.4,11.0,0,50.0,0.0,0,0,Astronomy,University of Texas at Austin,TX
5.0,1.8,19.0,1,100.0,0.0,1,0,Mathematics,Riverside City College,CA
3.7,3.5,6.0,1,,0.0,1,0,English,University of Tennessee - Knoxville,TN
4.5,3.1,7.0,1,100.0,0.0,0,1,Mathematics,Wayne State University,MI
4.1,3.7,9.0,0,100.0,0.0,1,1,English,Montclair State University,NJ
4.3,2.2,6.0,0,60.0,0.0,0,1,Management,Loyola University Maryland,MD
3.1,2.6,8.0,0,40.0,1.0,1,0,Social Science,Florida State College at Jacksonville,FL
4.6,2.6,61.0,1,95.0,15.0,1,0,Business,Lone Star College (all),TX
3.9,3.6,9.0,0,,0.0,0,0,Movement Science,Grand Valley State University,MI
3.7,2.2,6.0,0,100.0,0.0,0,0,Physics,Florida International University,FL
3.5,3.4,21.0,0,71.0,0.0,1,0,Chemistry,University of Florida,FL
4.9,2.1,8.0,1,100.0,1.0,0,1,Spanish,San Diego State University,CA
4.8,2.1,9.0,1,100.0,0.0,1,0,Movement Sciences,Grand Valley State University,MI
4.5,2.1,14.0,1,92.0,1.0,1,0,History,Houston Community College (all campuses),TX
4.8,2.0,6.0,0,,0.0,0,1,Early Childhood Education,University of Central Oklahoma,OK
2.9,3.5,9.0,0,71.0,4.0,0,1,Sociology,John Jay College of Criminal Justice,NY
4.9,1.9,23.0,0,100.0,0.0,1,0,Women's Studies,California State University Long Beach,CA
4.1,3.6,21.0,1,82.0,0.0,0,0,Biology,Grand Canyon University,AZ
4.7,2.1,7.0,1,,0.0,0,1,English,University of Nevada Las Vegas,NV
4.3,2.3,21.0,1,100.0,0.0,0,0,Physics,Richland College,TX
3.3,3.1,15.0,0,69.0,0.0,1,0,Mathematics,University of Wisconsin - Stout,WI
4.6,2.5,9.0,1,86.0,0.0,0,1,Criminal Justice,Southern Utah University,UT
5.0,2.3,8.0,1,,0.0,1,0,English,University of Wisconsin - Eau Claire,WI
4.8,1.8,9.0,1,100.0,0.0,0,1,Languages,Macomb Community College (all campuses),MI
4.5,2.1,9.0,0,100.0,0.0,0,1,Biology,Indiana University-Purdue University Indianapolis,IN
4.5,3.6,16.0,1,82.0,0.0,0,0,Political Science,Tulane University,LA
4.9,1.4,11.0,1,,0.0,0,0,Human Development,George Mason University,VA
4.5,2.8,14.0,0,90.0,0.0,1,0,Mathematics,Scottsdale Community College,AZ
4.5,3.1,12.0,0,90.0,0.0,1,0,Communication,Las Positas College,CA
3.8,3.5,6.0,0,,0.0,1,0,Music,Tarrant County College (all),TX
1.8,3.4,8.0,0,,0.0,1,0,Chemistry,Oakland University,MI
4.8,2.8,6.0,1,80.0,0.0,0,1,English,Valencia College - Osceola Campus,FL
3.8,4.3,15.0,1,75.0,0.0,1,0,Biology,Shepherd University,WV
3.4,2.7,9.0,0,80.0,7.0,1,0,Health  Physical Education,Texas A&M University at College Station,TX
1.9,4.4,8.0,0,,0.0,0,1,Biology,Blinn College,TX
4.9,1.5,6.0,1,,2.0,0,1,Student Development,Northern Virginia Community College (all campuses),VA
4.8,2.9,36.0,1,90.0,0.0,1,0,English,Edmonds Community College,WA
3.7,3.6,7.0,0,,0.0,1,0,Electrical Engineering,Arizona State University,AZ
4.5,3.4,11.0,1,67.0,0.0,1,0,History,Merced College,CA
1.6,4.3,15.0,0,9.0,0.0,1,0,Biology,University of North Texas,TX
3.9,3.3,6.0,0,,0.0,1,0,Mathematics,University of Arkansas,AR
3.0,3.7,6.0,0,60.0,0.0,0,1,Mass Communications,Towson University,MD
4.4,2.0,6.0,1,,0.0,1,0,Mathematics,Harding University,AR
3.5,4.2,9.0,0,60.0,0.0,0,1,Chemistry,Oxnard College,CA
4.5,2.5,60.0,1,87.0,0.0,1,0,Political Science,Utah Valley University,UT
1.3,4.6,9.0,0,,0.0,0,1,Biology,Middlesex Community College,MA
2.9,3.6,15.0,0,40.0,0.0,0,1,Anthropology,Towson University,MD
4.8,2.5,6.0,1,,0.0,1,0,Asian Studies,California State University Long Beach,CA
4.8,3.3,7.0,1,100.0,1.0,0,1,Applied Arts,Sierra College,CA
3.8,3.1,8.0,1,,0.0,0,1,Chemistry,University of Michigan,MI
4.6,2.7,7.0,0,100.0,1.0,0,1,Communication,Texas A&M University at College Station,TX
4.4,2.7,8.0,1,100.0,0.0,0,1,Anthropology,Georgia State University,GA
3.3,3.4,18.0,0,64.0,1.0,1,0,Accounting,Iowa State University,IA
3.9,2.7,7.0,0,,0.0,0,1,Law,Temple University,PA
3.8,3.5,8.0,1,,0.0,0,1,English,Iowa State University,IA
3.7,3.3,15.0,0,80.0,0.0,0,0,Mathematics,Seattle Central College,WA
4.6,2.4,8.0,0,100.0,1.0,1,0,History,Cedar Valley College,TX
3.8,4.2,8.0,0,,0.0,1,0,Psychology,Queensborough Community College,NY
2.5,4.0,21.0,0,42.0,0.0,0,0,Statistics,Texas A&M University at College Station,TX
4.7,2.6,9.0,1,100.0,1.0,1,0,Mathematics,Chattanooga State Community College,TN
4.5,2.5,18.0,1,91.0,0.0,0,1,Philosophy,Southern Illinois University - Edwardsville,IL
4.3,2.0,6.0,0,80.0,0.0,1,0,Music,Santa Rosa Junior College,CA
4.6,2.5,11.0,1,100.0,0.0,1,0,Sociology,Furman University,SC
5.0,1.5,8.0,0,,0.0,0,1,Humanities,Florida SouthWestern State College - Charlotte,FL
3.5,3.4,7.0,0,,0.0,0,1,Comparative Studies,The Ohio State University,OH
3.2,3.7,31.0,0,82.0,0.0,0,0,Physics,University of Massachusetts,MA
4.9,3.2,11.0,1,100.0,2.0,0,0,Mathematics,El Centro College,TX
2.2,3.9,8.0,0,14.0,0.0,0,0,History,Murray State University,KY
2.3,3.2,10.0,0,,3.0,0,0,Psychology,Clovis Community College,CA
5.0,3.0,6.0,0,,0.0,0,1,Mathematics,California State University Fresno,CA
3.8,2.1,14.0,1,69.0,1.0,1,0,Philosophy,College of William and Mary,VA
3.5,2.0,6.0,0,,2.0,1,1,Business,Bowling Green State University,OH
3.9,2.5,6.0,0,100.0,5.0,0,0,Economics,Florida State College at Jacksonville,FL
3.5,3.2,6.0,0,,0.0,1,0,French,Central Connecticut State University,CT
4.7,2.5,37.0,0,100.0,0.0,1,0,Philosophy,Tulane University,LA
3.9,3.0,10.0,1,,0.0,1,0,Political Science,University of Nevada Las Vegas,NV
1.9,4.9,9.0,0,20.0,0.0,0,0,Computer Science,Marquette University,WI
4.5,1.8,6.0,0,,3.0,1,0,Psychology,McHenry County College,IL
4.7,1.6,11.0,0,100.0,0.0,0,0,Modern Languages,Oakland University,MI
1.8,4.4,13.0,0,,2.0,0,1,Textiles  Clothing,University of Nebraska-Lincoln,NE
4.2,3.5,12.0,1,88.0,0.0,1,0,Physics,University of California Berkeley,CA
3.6,2.8,6.0,0,,1.0,0,1,English,University of Tennessee - Knoxville,TN
4.4,3.5,13.0,1,100.0,1.0,0,1,Biology,Laney College,CA
4.9,2.5,6.0,0,,1.0,0,0,Education,Santa Fe College,FL
3.7,2.7,11.0,0,60.0,1.0,0,1,English,Rhode Island College,RI
4.0,2.7,12.0,1,88.0,0.0,0,1,Philosophy,Oakland University,MI
3.2,3.7,13.0,0,50.0,0.0,0,1,Psychology,Saint  Xavier University,IL
4.1,2.4,14.0,0,75.0,1.0,0,1,Anthropology,Citrus College,CA
4.3,3.7,12.0,1,60.0,0.0,1,0,Mathematics,Auburn University,AL
4.4,2.5,7.0,1,,0.0,0,0,Computer Science,Syracuse University,NY
4.9,1.6,9.0,0,100.0,0.0,1,0,Management,Lehigh University,PA
4.8,2.6,9.0,1,100.0,0.0,1,0,Law,University of Nebraska-Lincoln,NE
4.7,1.6,10.0,1,100.0,0.0,0,0,English,Valencia College - Lake Nona,FL
2.8,3.3,6.0,0,,0.0,0,0,Physics,Howard University,DC
3.8,3.2,12.0,1,67.0,0.0,0,1,Government,"California State University, Sacramento",CA
2.9,3.7,9.0,1,43.0,0.0,0,0,Physics,Northern Virginia Community College (all campuses),VA
4.3,2.5,17.0,0,86.0,3.0,0,0,Religious Studies,"California State University, Northridge",CA
3.8,2.2,7.0,0,,0.0,0,1,English,Georgia College,GA
4.5,3.0,6.0,0,100.0,0.0,0,1,Psychology  Counseling,Algonquin College,ON
4.9,2.0,8.0,1,100.0,0.0,0,1,Foreign Languages,Lehman College,NY
3.2,3.4,7.0,0,,0.0,0,1,Mathematics,University of Minnesota Duluth,MN
3.5,3.4,7.0,0,100.0,0.0,0,0,Engineering,Northern Illinois University,IL
3.0,3.1,9.0,0,38.0,0.0,0,0,Education,Georgia College,GA
4.7,2.6,7.0,1,100.0,0.0,1,0,English,High Point University,NC
2.7,4.2,6.0,0,,3.0,1,0,Sociology,Memorial University of Newfoundland,NL
3.9,2.6,9.0,0,,0.0,0,0,Engineering,Northern Illinois University,IL
4.8,2.6,11.0,1,,0.0,1,0,English,Modesto Junior College,CA
4.3,2.3,6.0,1,,0.0,1,0,Political Science,University of North Carolina at Charlotte,NC
2.3,4.0,9.0,1,38.0,1.0,0,1,Mathematics,Pennsylvania State University Brandywine,PA
4.6,3.5,6.0,1,100.0,0.0,1,0,Biochemistry,University of California Riverside,CA
4.3,2.6,10.0,0,100.0,0.0,0,0,English,University of Arizona,AZ
5.0,2.6,9.0,1,100.0,0.0,1,0,Canadian Studies,Trent University,ON
4.5,3.1,12.0,1,82.0,5.0,1,1,Dance,San Jacinto College South,TX
4.8,2.3,6.0,1,,0.0,1,0,Business,University of North Carolina at Charlotte,NC
4.4,3.2,8.0,1,60.0,0.0,0,1,Psychology,Concordia University,QC
2.9,2.8,17.0,0,50.0,0.0,1,0,Mathematics,Fashion Institute of Technology,NY
4.4,2.9,21.0,1,94.0,1.0,0,1,Business,Chaffey College (all campuses),CA
3.9,2.5,7.0,0,,0.0,0,1,Statistics,Hunter College,NY
4.3,2.3,6.0,0,,0.0,1,0,Art,Palm Beach State College (all campuses),FL
3.3,3.3,6.0,0,,0.0,1,0,Economics,Kennesaw State University,GA
4.3,3.0,15.0,1,82.0,1.0,0,0,Spanish,Arizona State University,AZ
3.9,2.2,7.0,0,,0.0,1,0,Psychology,Michigan State University,MI
4.4,2.9,9.0,1,100.0,0.0,0,0,Social Work,University of Southern Indiana,IN
4.3,3.3,8.0,1,100.0,0.0,0,0,English,SUNY Oswego,NY
4.8,2.8,6.0,1,,0.0,1,0,Mathematics,Red Rocks Community College,CO
3.8,3.7,20.0,0,64.0,0.0,0,0,Mathematics,Vanderbilt University,TN
4.5,2.0,8.0,0,,1.0,1,0,Music,Snow College,UT
4.6,1.5,9.0,1,,0.0,1,0,Communication,Missouri State University,MO
3.1,2.9,8.0,1,67.0,0.0,0,1,Supply Chain Management,Iowa State University,IA
4.5,2.6,8.0,1,100.0,1.0,0,1,English,Pasadena City College,CA
3.4,3.7,12.0,1,71.0,1.0,1,0,English,Lee College,TX
4.5,3.3,11.0,0,83.0,1.0,0,0,Science,El Camino College Compton Center,CA
2.5,4.4,7.0,0,,0.0,1,0,Accounting,Kwantlen Polytechnic University-Surrey,BC
4.7,2.1,7.0,1,80.0,0.0,1,0,English,Metropolitan Community College: Maple Woods,MO
1.6,4.0,8.0,0,,0.0,0,0,Physics,Tarleton State University,TX
4.6,3.0,7.0,1,,0.0,0,0,Human Services,Fitchburg State University,MA
5.0,1.7,7.0,0,100.0,0.0,1,0,Modern and Classical Languages,University of North Dakota,ND
3.5,2.6,10.0,1,86.0,0.0,1,0,Chemistry,Broward College (all campuses),FL
4.7,2.7,10.0,0,100.0,0.0,0,0,Sociology,"California State University, Northridge",CA
2.4,3.0,7.0,0,20.0,0.0,1,0,Psychology,Grand Canyon University,AZ
5.0,1.2,6.0,1,,1.0,1,0,Information Science,University at Albany (SUNY Albany),NY
4.5,2.9,10.0,1,100.0,0.0,1,0,Art History,University of the Fraser Valley,BC
3.1,4.0,7.0,0,,0.0,1,1,English,Houston Community College (all campuses),TX
4.5,2.3,7.0,0,100.0,0.0,0,1,Nutrition,Case Western Reserve University,OH
5.0,1.7,9.0,1,,0.0,0,1,Mathematics,Seattle Central College,WA
3.0,3.1,9.0,0,50.0,2.0,0,1,Marketing,Marshall University,WV
4.3,2.3,6.0,1,,0.0,0,0,Biology,Chaffey College (all campuses),CA
4.4,3.3,6.0,0,100.0,4.0,1,0,Geography,Salt Lake Community College,UT
4.6,2.2,6.0,0,,0.0,0,1,English,Front Range Community College,CO
4.7,2.1,26.0,1,100.0,2.0,0,0,Mathematics,Lone Star College (all),TX
3.8,2.8,10.0,0,,0.0,1,0,Economics,University of Washington,WA
4.0,3.0,6.0,0,100.0,0.0,0,0,Chemistry,University of Texas Rio Grande Valley (all campuses),TX
4.3,2.7,7.0,1,,0.0,0,1,Political Science,Mt. San Antonio College,CA
2.8,2.3,7.0,0,,0.0,1,0,Geography,University of Colorado-Boulder,CO
4.5,2.5,17.0,1,91.0,0.0,1,0,Philosophy,University of Colorado-Boulder,CO
3.8,3.1,11.0,1,75.0,1.0,0,1,Philosophy,"California State University, Northridge",CA
2.8,2.8,6.0,0,,0.0,1,0,Mathematics  Statistics,Arizona State University,AZ
3.3,2.8,6.0,0,50.0,0.0,1,0,Mathematics,Santa Barbara City College,CA
4.4,1.7,7.0,1,83.0,0.0,0,0,Communication,Fullerton College,CA
4.3,3.1,16.0,1,86.0,0.0,1,0,History,Sonoma State University,CA
3.9,2.5,13.0,0,63.0,0.0,1,0,Ethnic Studies,Miami Dade College (all),FL
4.3,1.9,18.0,1,78.0,2.0,0,0,Social Work,Morgan State University,MD
3.9,3.7,11.0,1,71.0,0.0,1,0,English,University of Portland,OR
3.2,4.0,15.0,0,50.0,0.0,1,0,Mathematics,University of Nevada Las Vegas,NV
1.6,3.9,7.0,0,17.0,0.0,0,0,Psychology,University of Calgary,AB
4.5,3.1,14.0,1,90.0,1.0,0,1,Biology,McMaster University,ON
4.7,3.0,7.0,1,100.0,0.0,0,1,Anthropology,Ventura College,CA
2.4,3.4,7.0,0,20.0,0.0,0,1,Nursing,South University,FL
4.1,2.8,11.0,0,70.0,0.0,0,1,English,University of Texas at Arlington,TX
4.7,3.4,14.0,0,100.0,14.0,1,0,Criminal Justice,Ivy Tech Community College: Northwest,IN
2.2,4.3,6.0,0,,0.0,0,1,Criminal Justice,George Mason University,VA
3.2,3.4,14.0,0,56.0,0.0,0,0,Mathematics,Kennesaw State University,GA
4.9,2.5,6.0,1,,0.0,1,0,English,Kingsborough Community College,NY
3.2,3.8,9.0,0,50.0,0.0,1,0,Accounting,Northern Virginia Community College (all campuses),VA
3.0,3.3,11.0,0,50.0,3.0,0,1,English,Collin College,TX
2.7,3.1,8.0,0,50.0,0.0,0,1,Nursing,Indiana University of Pennsylvania,PA
4.2,2.8,10.0,1,,0.0,1,0,Mathematics,University of California Irvine,CA
4.5,1.7,6.0,1,,0.0,0,1,Science,Northern Kentucky University,KY
4.8,2.1,7.0,1,100.0,0.0,1,0,English,Westchester Community College,NY
4.4,3.0,19.0,1,93.0,7.0,1,0,Philosophy,Wake Technical Community College,NC
2.5,3.4,11.0,0,29.0,0.0,0,0,English,Richland College,TX
3.3,3.5,9.0,0,50.0,0.0,0,1,Art,Towson University,MD
4.6,4.0,8.0,1,,0.0,1,0,Management Sciences,Abilene Christian University,TX
4.4,1.7,7.0,1,100.0,0.0,0,1,English,Dixie State University,UT
3.8,3.5,8.0,0,100.0,0.0,1,1,Graphic Arts,University of Minnesota-Twin Cities,MN
2.3,2.7,7.0,0,,0.0,0,0,Computer Science,Frostburg State University,MD
4.5,2.5,19.0,0,90.0,0.0,1,0,Nursing,De Anza College,CA
2.8,2.4,8.0,1,29.0,0.0,0,0,English,Mountain View College,TX
4.5,2.5,12.0,0,89.0,0.0,1,0,Mathematics,Western Carolina University,NC
4.6,3.6,7.0,1,100.0,0.0,1,0,Chemistry,North Central College,IL
3.3,3.0,9.0,0,67.0,0.0,0,1,Mathematics,Los Angeles Valley College,CA
4.5,3.2,10.0,1,100.0,0.0,1,0,Health Science,University of Lethbridge,AB
4.5,2.8,6.0,1,,1.0,0,1,Civil Engineering,New Jersey Institute of Technology,NJ
4.7,1.6,13.0,0,100.0,0.0,0,1,Philosophy,Southern Methodist University,TX
2.4,3.0,7.0,0,33.0,0.0,1,0,Computer Science,New York Institute of Technology,NY
5.0,3.7,6.0,1,,0.0,1,0,Journalism,University of Colorado-Boulder,CO
4.5,2.3,9.0,1,83.0,3.0,0,0,Psychology,Arizona State University West,AZ
5.0,1.5,6.0,1,,0.0,1,0,English,Santa Fe College,FL
5.0,1.5,6.0,1,100.0,0.0,0,1,Speech,Queensborough Community College,NY
3.4,3.9,10.0,0,80.0,0.0,1,0,Linguistics,University of Texas at Arlington,TX
4.8,3.7,13.0,0,,0.0,0,0,Biology,California State University Long Beach,CA
3.9,3.3,6.0,1,,0.0,0,0,Languages,Virginia Commonwealth University,VA
4.3,2.8,6.0,1,,0.0,0,1,Biology,California State University Long Beach,CA
1.4,4.4,12.0,0,14.0,0.0,0,1,Engineering,Virginia Tech,VA
4.6,2.9,9.0,1,,1.0,0,1,Philosophy,Xavier University of Louisiana,LA
4.3,2.5,6.0,0,,0.0,0,0,Business,Buffalo State College,NY
3.0,2.9,7.0,1,,0.0,0,0,Journalism  Media Studies,Rutgers - State University of New Jersey,NJ
3.3,3.1,7.0,0,57.0,0.0,0,1,Chemistry,Wake Technical Community College,NC
4.3,2.4,16.0,0,100.0,0.0,0,1,Marketing,University of Akron,OH
3.5,1.4,22.0,0,56.0,0.0,1,0,Music,University of Utah,UT
4.2,1.7,20.0,0,85.0,6.0,1,0,Sociology,Texas Tech University,TX
3.6,2.9,14.0,0,83.0,0.0,1,1,Geography,Towson University,MD
3.5,4.0,8.0,0,100.0,0.0,0,1,History,LaGuardia Community College,NY
3.8,3.0,6.0,0,,0.0,0,1,Music,University of West Georgia,GA
4.6,2.4,14.0,0,100.0,0.0,0,0,Education,University of Wisconsin - La Crosse,WI
2.3,3.3,6.0,0,,0.0,0,0,History,University of West Georgia,GA
5.0,1.9,9.0,1,100.0,0.0,0,1,Psychology,Tulsa Community College,OK
2.4,2.5,16.0,1,17.0,0.0,0,1,Psychology,Carleton University,ON
2.0,3.8,6.0,0,,0.0,0,0,Business,Stony Brook University (SUNY),NY
3.9,2.9,19.0,1,73.0,0.0,1,0,Mathematics,Wake Technical Community College,NC
4.3,2.4,18.0,0,,0.0,0,0,Business,George Mason University,VA
4.5,2.0,10.0,1,100.0,0.0,0,0,Communication,University of Minnesota Duluth,MN
4.8,2.4,12.0,1,100.0,0.0,0,0,Writing,George Washington University,DC
3.6,2.2,6.0,0,,0.0,1,0,Music,University of South Carolina,SC
4.5,2.7,9.0,0,83.0,0.0,1,0,Criminal Justice,Farmingdale State College,NY
4.3,3.5,10.0,1,89.0,0.0,1,0,Anatomy  Physiology,Florida State College at Jacksonville,FL
4.7,2.1,14.0,0,100.0,0.0,1,0,Agriculture,Texas A&M University at College Station,TX
2.7,3.7,11.0,0,44.0,0.0,1,0,Engineering,Florida Polytechnic University,FL
2.6,3.8,6.0,1,,0.0,1,0,Mathematics,University at Albany (SUNY Albany),NY
4.7,2.6,7.0,1,100.0,0.0,0,1,Psychology,St. Charles Community College,MO
2.3,4.7,6.0,0,,0.0,0,0,Computer Science,Bentley University,MA
5.0,1.3,6.0,1,,0.0,1,0,Accounting,Glendale Community College,CA
4.4,3.4,14.0,0,91.0,0.0,1,0,Geography,Community College of Baltimore County - Essex,MD
4.2,2.6,11.0,0,83.0,0.0,0,1,Religion,John Carroll University,OH
4.3,2.8,6.0,0,,0.0,0,1,Science,Collin College - Preston Ridge,TX
3.3,3.4,26.0,0,44.0,0.0,1,0,Computer Science,McGill University,QC
4.9,3.6,8.0,1,,0.0,1,0,Finance,Wayne State University,MI
3.9,3.4,10.0,1,86.0,0.0,1,0,Geography,University of Central Florida,FL
4.2,2.2,10.0,0,75.0,1.0,0,0,Marketing,CUNY York College,NY
3.9,3.8,6.0,1,,0.0,0,1,Dance,Long Beach City College,CA
4.0,3.9,9.0,0,67.0,0.0,0,1,Science,Diablo Valley College,CA
2.4,3.2,6.0,0,,1.0,1,0,Political Science,Northwest Arkansas Community College,AR
3.8,1.4,12.0,0,88.0,0.0,1,0,Aerospace Studies,Iowa State University,IA
4.3,2.7,61.0,1,81.0,0.0,1,0,Communication Studies,Baruch College,NY
4.6,2.5,15.0,0,100.0,0.0,1,0,Engineering,University of Tennessee - Knoxville,TN
4.6,3.4,9.0,0,75.0,0.0,0,1,English,Washington State University - Vancouver,WA
4.6,2.8,10.0,0,100.0,0.0,1,0,Accounting,Rowan College at Burlington County,NJ
4.9,2.9,8.0,1,100.0,0.0,0,0,Sociology,University of Southern California,CA
4.3,3.0,8.0,0,83.0,1.0,1,0,Communication,Southeast Community College: Lincoln Campus,NE
4.8,2.2,7.0,1,,0.0,1,0,Law,Rowan University,NJ
5.0,2.8,6.0,1,100.0,0.0,1,0,Management,Sacred Heart University,CT
4.4,1.9,8.0,1,,0.0,1,0,English,James Madison University,VA
4.5,3.3,9.0,0,100.0,0.0,0,1,Science,Tarleton State University,TX
4.1,3.4,11.0,0,75.0,2.0,0,1,Business,East Los Angeles College,CA
3.8,2.0,6.0,0,,1.0,0,0,Economics,University of Utah,UT
3.7,3.9,8.0,0,100.0,0.0,1,0,Business,Drake University,IA
3.0,3.1,7.0,0,,0.0,0,0,Engineering,Weber State University,UT
1.6,4.7,7.0,0,,0.0,0,0,Mathematics,De Anza College,CA
4.5,1.4,15.0,0,90.0,0.0,1,0,Education,Louisiana State University,LA
2.0,2.3,6.0,0,,0.0,1,0,Biology,University of Miami,FL
4.0,1.8,6.0,0,83.0,1.0,1,0,Photography,Chaffey College (all campuses),CA
4.2,2.3,6.0,0,,0.0,1,0,Ethnic Studies,University of California Berkeley,CA
4.7,2.8,6.0,1,,0.0,0,1,Biology,Coastline Community College - Garden Grove,CA
4.0,4.2,6.0,1,,0.0,0,0,Biology,Coastal Carolina Community College,NC
4.8,2.9,7.0,1,,0.0,0,1,English,Central Michigan University,MI
4.6,2.3,7.0,0,,0.0,1,0,Psychology,San Diego State University,CA
2.8,3.7,24.0,0,45.0,0.0,1,0,Chemistry,University of Alabama,AL
3.1,3.7,8.0,0,83.0,0.0,0,1,Nursing,Rowan College at Burlington County,NJ
3.0,3.0,7.0,0,60.0,1.0,0,0,Business,Sacramento City College,CA
4.3,2.2,6.0,0,,0.0,1,0,Government,Manhattan College,NY
4.7,1.7,10.0,0,,0.0,0,1,Psychology,University of California Irvine,CA
4.9,2.1,11.0,1,88.0,0.0,1,0,English,San Diego City College,CA
2.8,3.3,7.0,0,,0.0,0,0,Business,George Mason University,VA
4.7,2.0,6.0,0,,0.0,1,0,Business,George Mason University,VA
4.6,2.1,8.0,0,100.0,0.0,1,0,Accounting,Siena College,NY
4.4,3.6,54.0,1,83.0,0.0,1,0,History,University of Texas at Dallas,TX
4.9,2.6,8.0,1,100.0,0.0,1,0,Business,George Mason University,VA
4.3,2.6,9.0,0,86.0,0.0,1,0,Mathematics,Lamar University,TX
3.3,3.3,18.0,1,78.0,0.0,0,1,Biology,Benedictine University,IL
2.8,4.0,8.0,1,40.0,0.0,1,1,Communication,Vanderbilt University,TN
3.9,3.4,9.0,1,57.0,0.0,1,0,Fine Arts,Pratt Institute,NY
4.3,2.1,8.0,1,80.0,1.0,1,0,Psychology,Montclair State University,NJ
3.2,3.4,8.0,1,,0.0,0,0,Biochemistry,Pennsylvania State University,PA
4.8,2.3,20.0,1,100.0,1.0,0,1,Sociology,Lehman College,NY
4.3,3.8,16.0,1,85.0,0.0,0,0,Anatomy,Las Positas College,CA
4.4,3.2,9.0,0,100.0,0.0,0,1,Sign Language,University of New Mexico,NM
4.7,2.2,10.0,1,,1.0,0,1,Social Work,University of Nevada Las Vegas,NV
4.0,1.5,6.0,0,,0.0,1,0,Computer  Informational Tech.,Indian River State College,FL
4.2,3.0,9.0,1,86.0,0.0,1,0,History,Brooklyn College,NY
4.5,3.2,6.0,0,,0.0,0,0,Psychology,Wilfrid Laurier University-Waterloo,ON
3.3,3.6,7.0,0,,0.0,0,1,Physical Education,University of New Mexico,NM
4.3,3.4,7.0,1,86.0,0.0,0,0,Biology,Houston Community College (all campuses),TX
4.6,3.0,8.0,1,,0.0,0,1,English,University of Iowa,IA
2.3,3.8,19.0,0,83.0,1.0,1,0,Biology,University of San Diego,CA
3.8,2.2,6.0,0,80.0,0.0,1,0,Social Work,Bowie State University,MD
4.6,3.2,10.0,1,83.0,0.0,0,1,Chemistry,Diablo Valley College,CA
4.5,3.3,8.0,0,,0.0,1,0,Computer Science,California State University Long Beach,CA
5.0,2.2,6.0,0,100.0,0.0,0,1,Psychology,Chandler-Gilbert Community College,AZ
4.2,2.8,12.0,0,100.0,6.0,0,1,Science,University of Alberta,AB
